cik,user,fx_user,ir_user,cp_user,year,dm
1547716,0,0,0,0,2013,2013m12
1547716,0,0,0,0,2014,2014m12
1547716,0,0,0,0,2015,2015m12
1547903,0,0,0,0,2013,2013m12
1547903,0,0,0,0,2014,2014m12
1547903,0,0,0,0,2015,2015m12
1547903,0,0,0,0,2016,2016m12
1547903,0,0,0,0,2017,2017m12
1547903,0,0,0,0,2018,2018m12
1547903,0,0,0,0,2019,2019m12
1547903,0,0,0,0,2020,2020m12
1547903,0,0,0,0,2021,2021m12
1547903,0,0,0,0,2022,2022m12
1547903,0,0,0,0,2023,2023m12
1547996,1,0,0,0,2014,2014m12
1547996,1,0,0,0,2015,2015m12
1547996,1,0,0,0,2016,2016m12
1547996,1,0,0,0,2017,2017m12
1548082,0,0,0,0,2013,2013m12
1548082,0,0,0,0,2014,2014m12
1548106,0,0,0,0,2013,2013m3
1548187,0,0,0,0,2019,2019m12
1548187,0,0,0,0,2020,2020m12
1548237,0,0,0,0,2012,2012m12
1548237,0,0,0,0,2013,2013m12
1548237,0,0,0,0,2014,2014m12
1548237,0,0,0,0,2015,2015m12
1548237,0,0,0,0,2016,2016m12
1548240,0,0,0,0,2012,2012m12
1548240,0,0,0,0,2013,2013m12
1548240,0,0,0,0,2014,2014m12
1548240,0,0,0,0,2015,2015m12
1548240,0,0,0,0,2016,2016m12
1548240,0,0,0,0,2017,2017m12
1548240,0,0,0,0,2018,2018m12
1548240,0,0,0,0,2019,2019m12
1548240,0,0,0,0,2020,2020m12
1548261,0,0,0,1,2013,2013m2
1548266,0,0,0,0,2012,2012m12
1548266,0,0,0,0,2013,2013m3
1548266,0,0,0,0,2014,2014m3
1548266,0,0,0,0,2015,2015m3
1548266,0,0,0,0,2016,2016m3
1548266,0,0,0,0,2017,2017m3
1548266,0,0,0,0,2017,2017m12
1548266,0,0,0,0,2018,2018m12
1548266,0,0,0,0,2019,2019m12
1548266,0,0,0,0,2020,2020m12
1548266,0,0,0,0,2021,2021m12
1548309,0,,,,2013,2013m1
1548309,0,,,,2014,2014m1
1548309,0,,,,2015,2015m1
1548309,0,,,,2016,2016m1
1548309,0,,,,2017,2017m1
1548309,0,,,,2018,2018m1
1548309,0,,,,2019,2019m1
1548599,0,0,0,0,2013,2013m3
1548599,0,0,0,0,2013,2013m8
1548599,0,0,0,0,2013,2013m10
1548599,0,0,0,0,2014,2014m1
1548599,0,0,0,0,2014,2014m3
1548599,0,0,0,0,2015,2015m3
1548599,0,0,0,0,2016,2016m3
1548599,0,0,0,0,2016,2016m12
1548599,0,0,0,0,2017,2017m12
1548599,0,0,0,0,2018,2018m12
1548599,0,0,0,0,2019,2019m12
1548599,0,0,0,0,2020,2020m12
1548599,0,0,0,0,2021,2021m12
1548599,0,0,0,0,2022,2022m12
1548600,0,0,0,0,2012,2012m12
1548600,0,0,0,0,2013,2013m12
1548600,0,0,0,0,2014,2014m12
1548600,0,0,0,0,2015,2015m12
1548621,1,0,1,0,2012,2012m12
1548621,1,0,1,0,2013,2013m12
1548621,1,0,0,0,2014,2014m12
1548621,1,0,0,0,2015,2015m12
1548621,0,0,0,0,2016,2016m12
1548691,1,0,0,1,2014,2014m12
1548953,0,,,,2013,2013m1
1548953,0,,,,2014,2014m1
1548981,0,0,0,0,2013,2013m12
1548981,1,0,1,0,2014,2014m12
1549084,0,,,,2013,2013m3
1549084,1,0,0,0,2014,2014m12
1549084,1,0,0,0,2015,2015m12
1549084,1,0,0,0,2016,2016m12
1549084,0,0,0,0,2017,2017m12
1549084,0,0,0,0,2018,2018m12
1549084,0,0,0,0,2019,2019m12
1549084,0,0,0,0,2020,2020m12
1549084,0,0,0,0,2021,2021m12
1549084,0,0,0,0,2022,2022m12
1549084,0,0,0,0,2023,2023m12
1549145,0,0,0,0,2013,2013m12
1549145,0,0,0,0,2014,2014m12
1549145,0,0,0,0,2015,2015m12
1549145,1,0,0,0,2016,2016m12
1549145,1,0,0,0,2017,2017m12
1549145,0,0,0,0,2020,2020m12
1549145,0,0,0,0,2021,2021m12
1549145,0,0,0,0,2022,2022m12
1549145,0,0,0,0,2023,2023m12
1549276,1,0,1,0,2012,2012m12
1549276,1,0,1,0,2013,2013m12
1549276,1,0,1,0,2014,2014m12
1549276,1,0,1,0,2015,2015m12
1549346,0,0,0,0,2012,2012m12
1549346,0,0,0,0,2013,2013m12
1549346,0,0,0,0,2014,2014m12
1549346,0,0,0,0,2015,2015m12
1549346,0,0,0,0,2016,2016m12
1549346,0,0,0,0,2017,2017m12
1549346,0,0,0,0,2018,2018m12
1549346,0,0,0,0,2019,2019m12
1549346,0,0,0,0,2020,2020m12
1549346,0,0,0,0,2021,2021m12
1549346,0,0,0,0,2022,2022m12
1549346,0,0,0,0,2023,2023m12
1549595,0,0,0,0,2020,2020m11
1549595,0,0,0,0,2021,2021m11
1549595,0,0,0,0,2022,2022m11
1549595,0,0,0,0,2023,2023m11
1549631,0,0,0,0,2016,2016m12
1549631,0,0,0,0,2017,2017m12
1549631,0,0,0,0,2018,2018m12
1549631,0,0,0,0,2019,2019m12
1549631,0,0,0,0,2020,2020m12
1549631,0,0,0,0,2021,2021m12
1549631,0,0,0,0,2022,2022m12
1549631,0,0,0,0,2023,2023m12
1549719,0,0,0,0,2012,2012m12
1549719,1,0,0,0,2013,2013m12
1549719,1,0,0,0,2014,2014m12
1549719,1,0,0,0,2015,2015m12
1549719,1,0,0,0,2016,2016m12
1549756,0,0,0,0,2012,2012m12
1549756,1,0,0,0,2013,2013m12
1549756,0,0,0,0,2014,2014m12
1549756,0,0,0,0,2015,2015m12
1549785,0,0,0,0,2016,2016m3
1549785,0,0,0,0,2017,2017m3
1549785,0,0,0,0,2018,2018m3
1549785,0,0,0,0,2019,2019m3
1549785,0,0,0,0,2020,2020m3
1549848,0,0,0,0,2012,2012m12
1549848,0,0,0,0,2013,2013m12
1549848,0,0,0,0,2014,2014m12
1549848,0,0,0,0,2015,2015m12
1549848,0,0,0,0,2016,2016m12
1549848,0,0,0,0,2017,2017m12
1549848,0,0,0,0,2018,2018m12
1549848,0,0,0,0,2019,2019m12
1549872,1,1,0,0,2013,2013m1
1549872,1,1,0,0,2014,2014m1
1549872,1,1,0,0,2015,2015m1
1549872,1,1,0,0,2016,2016m1
1549872,0,0,0,0,2016,2016m5
1549922,1,0,0,1,2012,2012m12
1549922,1,0,0,1,2013,2013m12
1549922,1,0,0,1,2014,2014m12
1549922,1,0,1,1,2015,2015m12
1549922,1,0,1,1,2016,2016m12
1549922,1,0,1,1,2017,2017m12
1549922,1,0,1,1,2018,2018m12
1549922,1,0,1,1,2019,2019m12
1549922,1,0,1,1,2020,2020m12
1549922,1,0,1,1,2021,2021m12
1549922,1,0,1,1,2022,2022m12
1549922,1,0,1,1,2023,2023m12
1549966,0,0,0,0,2013,2013m12
1549966,0,0,0,0,2014,2014m12
1549966,0,0,0,0,2015,2015m12
1549966,0,0,0,0,2016,2016m12
1549966,0,0,0,0,2017,2017m12
1549966,0,0,0,0,2018,2018m12
1549966,0,0,0,0,2019,2019m12
1549966,0,0,0,0,2020,2020m12
1549966,0,0,0,0,2021,2021m12
1549966,0,0,0,0,2022,2022m12
1549966,0,0,0,0,2023,2023m12
1550020,0,,,,2012,2012m12
1550020,0,,,,2013,2013m12
1550020,0,0,0,1,2014,2014m12
1550020,0,0,0,1,2015,2015m12
1550020,1,0,0,1,2016,2016m12
1550020,1,0,0,1,2017,2017m12
1550020,1,0,0,1,2018,2018m12
1550020,1,0,0,1,2019,2019m12
1550020,0,0,0,1,2020,2020m12
1550020,0,0,0,1,2021,2021m12
1550053,0,0,0,0,2015,2015m7
1550053,0,0,0,0,2016,2016m7
1550053,0,0,0,0,2017,2017m7
1550053,0,0,0,0,2018,2018m7
1550053,0,0,0,0,2019,2019m7
1550120,0,0,0,0,2012,2012m12
1550120,0,0,0,0,2013,2013m3
1550120,0,0,0,0,2014,2014m3
1550120,0,0,0,0,2015,2015m3
1550120,0,0,0,0,2015,2015m12
1550120,0,0,0,0,2016,2016m3
1550120,0,0,0,0,2017,2017m12
1550120,0,0,0,0,2018,2018m12
1550120,0,0,0,0,2019,2019m12
1550120,0,0,0,0,2020,2020m12
1550120,0,0,0,0,2021,2021m12
1550120,0,0,0,0,2022,2022m12
1550221,0,0,0,0,2012,2012m12
1550221,0,0,0,0,2013,2013m3
1550221,0,0,0,0,2014,2014m3
1550221,0,0,0,0,2015,2015m3
1550221,0,0,0,0,2016,2016m3
1550221,0,0,0,0,2016,2016m12
1550221,0,0,0,0,2017,2017m12
1550221,0,0,0,0,2018,2018m12
1550221,0,0,0,0,2019,2019m12
1550221,0,0,0,0,2020,2020m12
1550221,0,0,0,0,2021,2021m12
1550222,0,0,0,1,2014,2014m12
1550369,0,0,0,0,2012,2012m10
1550369,0,0,0,0,2013,2013m10
1550369,0,0,0,0,2014,2014m10
1550369,0,0,0,0,2015,2015m10
1550369,0,0,0,0,2016,2016m10
1550369,0,0,0,0,2017,2017m10
1550369,0,0,0,0,2018,2018m10
1550369,0,0,0,0,2019,2019m10
1550369,0,0,0,0,2020,2020m10
1550377,1,0,1,0,2013,2013m1
1550377,1,0,1,0,2014,2014m1
1550377,1,0,1,0,2015,2015m1
1550377,1,0,1,0,2016,2016m1
1550377,1,0,1,0,2017,2017m1
1550377,0,0,1,0,2018,2018m1
1550453,1,0,0,0,2013,2013m12
1550453,1,0,0,0,2014,2014m12
1550453,1,0,0,0,2015,2015m12
1550453,1,0,0,0,2016,2016m12
1550453,1,0,0,0,2017,2017m12
1550453,1,0,0,0,2018,2018m12
1550453,1,0,0,0,2019,2019m12
1550453,1,0,0,0,2020,2020m12
1550453,1,0,0,0,2021,2021m12
1550453,1,0,0,0,2022,2022m12
1550453,1,0,0,0,2023,2023m12
1550460,0,0,0,0,2012,2012m12
1550460,0,0,0,0,2013,2013m12
1550460,0,0,0,0,2014,2014m12
1550460,0,0,0,0,2015,2015m12
1550518,0,,,,2013,2013m3
1550518,0,0,0,0,2014,2014m3
1550518,0,,,,2015,2015m3
1550518,0,0,0,0,2016,2016m3
1550518,0,0,0,0,2017,2017m3
1550518,0,0,0,0,2018,2018m3
1550536,0,,,,2012,2012m12
1550603,0,0,0,0,2012,2012m9
1550603,0,0,0,0,2013,2013m9
1550603,0,0,0,0,2014,2014m9
1550603,1,0,1,0,2015,2015m9
1550603,1,0,1,0,2016,2016m9
1550603,1,0,1,0,2017,2017m9
1550603,1,0,1,0,2018,2018m9
1550603,1,0,1,0,2019,2019m9
1550603,1,0,1,0,2020,2020m9
1550603,1,0,1,0,2021,2021m9
1550603,1,0,1,0,2022,2022m9
1550695,0,0,1,0,2012,2012m12
1550695,0,0,1,0,2013,2013m12
1550695,0,,,,2014,2014m12
1550695,0,,,,2015,2015m12
1550695,0,,,,2016,2016m12
1550695,0,,,,2017,2017m12
1550695,0,,,,2018,2018m12
1550695,0,,,,2019,2019m12
1550695,0,0,0,0,2020,2020m12
1550695,0,0,0,0,2021,2021m12
1550695,0,0,0,0,2022,2022m12
1550695,0,0,0,0,2023,2023m12
1550737,0,0,0,0,2012,2012m12
1550737,0,0,0,0,2013,2013m12
1550737,0,0,0,0,2014,2014m12
1550737,0,0,0,1,2015,2015m12
1550737,0,0,0,0,2016,2016m12
1550737,0,0,0,0,2017,2017m12
1550913,0,,,,2013,2013m9
1550913,0,,,,2014,2014m9
1550913,0,0,0,0,2015,2015m6
1550913,0,0,0,0,2016,2016m6
1550913,0,0,0,0,2017,2017m6
1550913,0,0,0,0,2018,2018m6
1550913,0,0,0,0,2019,2019m6
1550913,0,0,0,0,2020,2020m6
1550913,0,,,,2021,2021m6
1550913,0,,,,2022,2022m6
1550913,0,0,1,0,2023,2023m6
1550929,0,0,0,1,2012,2012m12
1550929,0,0,0,1,2013,2013m12
1550929,0,0,0,1,2014,2014m12
1550954,0,0,0,0,2012,2012m12
1550956,0,,,,2012,2012m12
1550956,0,0,0,0,2014,2014m12
1550958,0,0,0,0,2012,2012m12
1550959,0,0,0,0,2012,2012m12
1551059,0,0,0,0,2012,2012m12
1551059,0,0,0,0,2013,2013m12
1551059,0,0,0,0,2014,2014m12
1551097,0,0,0,0,2013,2013m3
1551097,0,0,0,0,2013,2013m6
1551097,0,0,0,0,2013,2013m11
1551097,0,0,0,0,2013,2013m12
1551097,0,0,0,0,2014,2014m12
1551097,0,0,0,0,2015,2015m12
1551097,0,0,0,0,2016,2016m12
1551097,0,0,0,0,2017,2017m12
1551097,0,0,0,0,2018,2018m12
1551097,0,0,0,0,2019,2019m12
1551097,0,0,0,0,2020,2020m12
1551152,1,1,1,0,2012,2012m12
1551152,1,1,1,0,2013,2013m12
1551152,1,1,1,0,2014,2014m12
1551152,1,1,1,0,2015,2015m12
1551152,1,1,1,0,2016,2016m12
1551152,1,1,1,0,2017,2017m12
1551152,1,1,1,0,2018,2018m12
1551152,1,1,1,0,2019,2019m12
1551152,1,1,1,0,2020,2020m12
1551152,1,1,1,0,2021,2021m12
1551152,1,1,1,0,2022,2022m12
1551152,1,1,1,0,2023,2023m12
1551182,1,1,1,1,2012,2012m12
1551182,1,1,1,1,2013,2013m12
1551182,1,0,1,1,2014,2014m12
1551182,1,0,1,1,2015,2015m12
1551182,1,0,1,1,2016,2016m12
1551182,1,0,1,1,2017,2017m12
1551182,1,0,1,1,2018,2018m12
1551182,1,0,1,1,2019,2019m12
1551182,1,0,1,1,2020,2020m12
1551182,1,0,1,1,2021,2021m12
1551182,1,0,1,1,2022,2022m12
1551182,1,0,1,1,2023,2023m12
1551206,0,0,0,0,2015,2015m12
1551206,0,0,0,0,2016,2016m12
1551206,0,0,0,0,2017,2017m12
1551206,0,0,0,0,2018,2018m4
1551206,0,0,0,0,2018,2018m12
1551206,0,0,0,0,2019,2019m12
1551270,0,0,0,0,2013,2013m2
1551270,0,0,0,0,2014,2014m2
1551270,0,0,0,0,2015,2015m2
1551270,0,0,0,0,2016,2016m2
1551271,0,0,0,0,2012,2012m12
1551271,0,0,0,0,2013,2013m12
1551271,0,0,0,0,2014,2014m12
1551271,0,0,0,0,2015,2015m12
1551271,0,0,0,0,2016,2016m12
1551271,0,0,0,0,2017,2017m12
1551271,0,0,0,0,2018,2018m12
1551271,0,0,0,0,2019,2019m12
1551271,0,0,0,0,2020,2020m12
1551271,0,0,0,0,2021,2021m12
1551271,0,0,0,0,2022,2022m12
1551271,0,0,0,0,2023,2023m12
1551286,0,0,0,0,2012,2012m12
1551306,0,0,0,0,2019,2019m12
1551306,0,0,0,0,2020,2020m12
1551306,0,0,0,0,2021,2021m12
1551306,0,0,0,0,2022,2022m12
1551306,0,0,0,0,2023,2023m12
1551390,0,,,,2013,2013m12
1551390,0,0,0,0,2014,2014m12
1551390,0,0,0,0,2015,2015m12
1551390,0,0,0,0,2016,2016m12
1551454,0,0,0,0,2012,2012m5
1551454,0,,,,2013,2013m5
1551454,0,,,,2014,2014m5
1551454,0,0,0,0,2014,2014m12
1551510,1,0,1,0,2012,2012m12
1551623,0,0,0,0,2012,2012m12
1551623,0,0,0,0,2013,2013m12
1551693,0,,,,2014,2014m12
1551693,0,,,,2015,2015m12
1551693,0,,,,2016,2016m12
1551693,0,,,,2017,2017m12
1551693,0,,,,2018,2018m12
1551693,0,0,0,0,2019,2019m12
1551693,0,0,0,0,2020,2020m12
1551693,0,0,0,0,2021,2021m12
1551693,0,0,0,0,2022,2022m12
1551739,0,0,0,0,2013,2013m3
1551739,0,0,0,0,2014,2014m3
1551739,0,0,0,0,2015,2015m3
1551739,1,0,1,0,2016,2016m3
1551739,1,0,1,0,2017,2017m3
1551771,0,0,0,0,2012,2012m12
1551771,0,0,0,0,2013,2013m12
1551771,0,0,0,0,2014,2014m12
1551771,0,0,0,0,2015,2015m12
1551887,0,0,0,0,2012,2012m10
1551887,0,0,0,0,2013,2013m10
1551887,0,0,0,0,2014,2014m10
1551887,0,0,0,0,2015,2015m10
1551887,0,0,0,0,2016,2016m10
1551887,0,0,0,0,2017,2017m10
1551887,0,0,0,0,2018,2018m10
1551887,0,0,0,0,2019,2019m10
1551887,0,0,0,0,2020,2020m10
1551887,0,0,0,0,2021,2021m10
1551887,0,0,0,0,2022,2022m10
1551901,0,0,1,0,2012,2012m12
1551901,0,0,1,0,2013,2013m12
1551901,1,0,1,0,2014,2014m12
1551901,1,0,1,0,2015,2015m12
1551901,1,0,1,0,2016,2016m12
1551901,1,0,1,0,2017,2017m12
1551901,1,0,1,0,2018,2018m12
1551901,1,0,1,0,2019,2019m12
1551901,1,0,1,0,2020,2020m12
1551901,1,0,1,0,2021,2021m12
1551901,1,0,1,0,2022,2022m12
1551901,1,0,1,0,2023,2023m12
1551906,0,0,0,0,2013,2013m4
1551906,0,0,0,0,2014,2014m4
1551906,0,0,0,0,2015,2015m4
1551906,0,0,0,0,2016,2016m4
1551906,0,0,0,0,2016,2016m12
1551906,0,0,0,0,2017,2017m12
1551906,0,0,0,0,2018,2018m12
1551906,1,0,0,0,2019,2019m12
1551964,0,0,0,0,2022,2022m12
1551964,0,0,0,0,2023,2023m12
1551986,0,0,0,0,2016,2016m12
1551986,0,0,0,0,2017,2017m12
1551986,1,0,0,0,2018,2018m12
1551986,1,0,0,0,2019,2019m12
1551986,0,0,0,0,2020,2020m12
1551986,0,0,0,0,2021,2021m12
1551986,0,0,0,0,2022,2022m12
1552000,0,0,0,0,2012,2012m12
1552000,0,0,0,0,2013,2013m12
1552000,0,0,0,0,2014,2014m12
1552000,1,0,0,1,2015,2015m12
1552000,1,0,0,1,2016,2016m12
1552000,1,0,0,1,2017,2017m12
1552000,1,0,0,1,2018,2018m12
1552000,1,0,0,1,2019,2019m12
1552000,1,0,0,1,2020,2020m12
1552000,1,0,0,1,2021,2021m12
1552000,1,0,0,1,2022,2022m12
1552000,1,0,0,1,2023,2023m12
1552033,1,0,1,0,2012,2012m12
1552033,1,0,1,0,2013,2013m12
1552033,1,0,1,0,2014,2014m12
1552033,1,0,1,0,2015,2015m12
1552033,1,0,1,0,2016,2016m12
1552033,1,0,1,0,2017,2017m12
1552033,1,0,1,0,2018,2018m12
1552033,1,0,1,0,2019,2019m12
1552033,1,0,1,0,2020,2020m12
1552033,1,0,1,0,2021,2021m12
1552033,1,0,1,0,2022,2022m12
1552033,1,0,1,0,2023,2023m12
1552111,0,0,0,0,2012,2012m12
1552111,0,0,0,0,2013,2013m12
1552111,0,0,0,0,2014,2014m12
1552111,0,0,0,0,2015,2015m12
1552111,0,0,0,0,2016,2016m12
1552111,0,0,0,0,2017,2017m12
1552111,0,0,0,0,2018,2018m12
1552111,0,0,0,0,2019,2019m12
1552111,0,0,0,0,2020,2020m12
1552111,0,0,0,0,2021,2021m12
1552111,0,0,0,0,2022,2022m12
1552111,0,0,0,0,2023,2023m12
1552164,0,0,0,0,2013,2013m1
1552164,0,0,0,0,2014,2014m1
1552164,0,0,0,0,2015,2015m1
1552164,0,0,0,0,2016,2016m1
1552164,0,0,0,0,2017,2017m1
1552164,0,0,0,0,2018,2018m1
1552164,0,0,0,0,2019,2019m1
1552189,0,0,0,0,2015,2015m12
1552189,0,,,,2016,2016m12
1552189,1,0,0,0,2017,2017m12
1552189,1,0,0,0,2018,2018m12
1552189,1,0,0,0,2019,2019m12
1552189,0,0,0,0,2020,2020m12
1552189,0,0,0,0,2021,2021m12
1552189,0,0,0,0,2022,2022m12
1552189,0,0,0,0,2023,2023m12
1552198,1,0,0,0,2012,2012m12
1552198,1,0,0,0,2013,2013m12
1552198,1,0,0,0,2014,2014m12
1552198,1,0,0,0,2015,2015m12
1552198,1,0,0,0,2016,2016m12
1552198,1,1,0,0,2017,2017m12
1552198,1,1,0,0,2018,2018m12
1552198,1,1,0,0,2019,2019m12
1552198,1,1,0,0,2020,2020m12
1552198,1,1,0,1,2021,2021m12
1552198,1,1,0,0,2022,2022m12
1552198,1,1,0,0,2023,2023m12
1552221,0,0,0,0,2012,2012m12
1552221,0,0,0,0,2013,2013m12
1552221,0,0,0,0,2014,2014m12
1552221,0,0,0,0,2015,2015m12
1552275,1,0,0,0,2012,2012m12
1552275,1,0,0,0,2013,2013m12
1552275,1,0,0,1,2014,2014m12
1552275,1,0,0,1,2015,2015m12
1552275,1,0,0,1,2016,2016m12
1552275,1,0,0,1,2017,2017m12
1552275,1,0,0,1,2018,2018m12
1552275,1,0,0,1,2019,2019m12
1552275,1,0,0,1,2020,2020m12
1552275,1,0,0,1,2021,2021m12
1552275,1,0,0,1,2022,2022m12
1552275,1,0,0,1,2023,2023m12
1552327,0,0,0,0,2013,2013m3
1552327,0,0,0,0,2013,2013m10
1552327,0,0,0,0,2013,2013m12
1552327,0,0,0,0,2014,2014m12
1552327,0,0,0,0,2016,2016m12
1552327,0,0,0,0,2017,2017m12
1552327,0,0,0,0,2018,2018m12
1552327,0,0,0,0,2019,2019m12
1552327,0,0,0,0,2020,2020m12
1552327,0,0,0,0,2021,2021m12
1552327,0,0,0,0,2022,2022m12
1552328,0,0,0,0,2012,2012m12
1552328,0,0,0,0,2013,2013m12
1552328,0,0,0,0,2014,2014m12
1552328,0,0,0,0,2016,2016m12
1552328,0,0,0,0,2017,2017m12
1552328,0,0,0,0,2018,2018m12
1552328,0,0,0,0,2019,2019m12
1552328,0,0,0,0,2020,2020m12
1552328,0,0,0,0,2021,2021m12
1552328,0,0,0,0,2022,2022m12
1552358,0,,,,2013,2013m4
1552358,0,,,,2014,2014m4
1552358,0,,,,2015,2015m4
1552358,0,,,,2016,2016m4
1552358,0,,,,2017,2017m4
1552358,0,,,,2018,2018m4
1552358,0,,,,2019,2019m4
1552358,0,,,,2020,2020m4
1552358,0,,,,2021,2021m4
1552358,0,0,0,0,2022,2022m4
1552401,0,0,0,0,2012,2012m12
1552401,0,0,0,0,2013,2013m12
1552401,0,0,0,0,2014,2014m12
1552401,0,0,0,0,2015,2015m12
1552451,0,,,,2015,2015m12
1552451,0,,,,2016,2016m12
1552451,0,,,,2017,2017m12
1552451,0,,,,2018,2018m12
1552451,0,,,,2019,2019m12
1552493,1,1,1,0,2012,2012m12
1552493,1,1,1,0,2013,2013m12
1552493,1,1,1,0,2014,2014m12
1552493,1,1,1,0,2015,2015m12
1552493,1,1,1,0,2016,2016m12
1552493,1,1,1,0,2017,2017m12
1552493,1,1,1,0,2018,2018m12
1552493,1,1,1,0,2019,2019m12
1552493,1,1,1,0,2020,2020m12
1552493,1,1,1,0,2021,2021m12
1552493,1,1,1,0,2022,2022m12
1552493,1,1,1,0,2023,2023m12
1552696,0,0,0,0,2013,2013m3
1552700,1,0,0,1,2015,2015m12
1552719,1,0,0,0,2014,2014m8
1552743,0,,,,2012,2012m12
1552743,0,0,0,1,2013,2013m12
1552743,0,0,0,1,2014,2014m12
1552743,0,0,0,1,2015,2015m12
1552743,0,0,0,1,2016,2016m12
1552743,0,0,0,1,2017,2017m12
1552743,0,0,0,1,2018,2018m12
1552743,0,0,0,1,2019,2019m12
1552743,0,0,0,1,2020,2020m12
1552743,0,0,0,1,2021,2021m12
1552743,0,0,0,1,2022,2022m12
1552797,1,0,1,1,2012,2012m12
1552797,1,0,1,1,2013,2013m12
1552797,1,0,1,1,2014,2014m12
1552797,1,0,1,1,2015,2015m12
1552797,1,0,1,1,2016,2016m12
1552797,1,0,1,1,2017,2017m12
1552797,1,0,0,1,2018,2018m12
1552797,1,0,0,1,2019,2019m12
1552797,1,0,0,1,2020,2020m12
1552797,0,0,0,0,2021,2021m12
1552797,0,0,0,0,2022,2022m12
1552797,1,0,0,0,2023,2023m12
1552800,0,0,0,0,2012,2012m12
1552800,0,0,0,0,2013,2013m12
1552800,0,0,0,0,2014,2014m12
1552800,0,0,0,0,2015,2015m12
1552800,0,0,0,0,2016,2016m12
1552800,0,0,0,0,2017,2017m12
1552800,0,0,0,0,2018,2018m12
1552800,0,0,0,0,2019,2019m12
1552800,0,0,0,0,2020,2020m12
1552800,0,0,0,0,2021,2021m12
1552800,0,0,0,0,2022,2022m12
1552800,0,0,0,0,2023,2023m12
1552845,0,0,0,1,2012,2012m12
1552845,1,0,0,1,2013,2013m12
1552845,1,0,0,1,2014,2014m12
1552845,1,0,0,1,2015,2015m12
1552845,1,0,0,1,2016,2016m12
1552845,1,0,0,1,2017,2017m12
1552845,0,,,,2018,2018m12
1552890,1,0,1,1,2012,2012m12
1552890,1,0,1,0,2013,2013m12
1552890,1,0,1,0,2014,2014m12
1552890,1,0,1,0,2015,2015m12
1552946,0,0,0,0,2013,2013m5
1552979,0,0,0,0,2013,2013m5
1552979,0,0,0,0,2014,2014m5
1552979,0,0,0,0,2015,2015m5
1552979,0,0,0,0,2016,2016m5
1552979,0,,,,2021,2021m12
1552979,0,,,,2022,2022m12
1553000,0,0,0,0,2012,2012m12
1553000,0,0,0,0,2013,2013m12
1553000,0,0,0,0,2014,2014m12
1553000,0,0,0,0,2015,2015m12
1553023,0,0,0,0,2012,2012m12
1553023,0,0,0,0,2013,2013m12
1553023,0,0,0,0,2014,2014m12
1553023,0,0,0,0,2015,2015m12
1553023,0,0,0,0,2016,2016m12
1553023,0,0,0,0,2017,2017m12
1553023,0,0,0,0,2018,2018m12
1553023,1,1,1,0,2019,2019m12
1553023,1,1,1,0,2020,2020m12
1553023,1,1,1,0,2021,2021m12
1553079,1,0,1,0,2013,2013m12
1553079,1,0,1,0,2014,2014m12
1553079,1,0,1,0,2015,2015m12
1553079,1,0,1,0,2016,2016m12
1553079,1,0,1,0,2017,2017m12
1553079,1,0,1,0,2018,2018m12
1553079,1,0,1,0,2019,2019m12
1553079,1,0,1,0,2020,2020m12
1553079,1,0,1,0,2021,2021m12
1553079,1,0,1,0,2022,2022m12
1553079,1,0,1,0,2023,2023m12
1553264,0,0,0,0,2013,2013m4
1553264,0,0,0,0,2014,2014m3
1553264,0,0,0,0,2015,2015m3
1553264,0,,,,2022,2022m3
1553304,0,,,,2012,2012m12
1553326,1,0,1,0,2013,2013m9
1553326,1,0,1,0,2014,2014m9
1553326,1,0,1,0,2015,2015m9
1553326,1,0,1,0,2016,2016m9
1553326,1,0,1,0,2017,2017m9
1553404,0,0,0,0,2013,2013m3
1553404,0,0,0,0,2014,2014m3
1553404,1,0,0,0,2015,2015m3
1553404,1,0,0,0,2016,2016m3
1553404,1,0,0,0,2017,2017m3
1553404,1,0,0,0,2018,2018m3
1553404,1,0,0,0,2019,2019m3
1553404,0,0,0,0,2020,2020m3
1553404,0,0,0,0,2021,2021m3
1553404,0,0,0,0,2022,2022m3
1553404,0,0,0,0,2023,2023m3
1553588,0,0,0,0,2013,2013m12
1553588,0,0,0,0,2014,2014m12
1553620,0,,,,2013,2013m6
1553643,0,0,0,0,2013,2013m8
1553643,1,0,0,0,2014,2014m6
1553643,1,0,0,0,2015,2015m6
1553643,1,0,0,0,2016,2016m6
1553643,1,0,0,0,2017,2017m6
1553643,1,0,0,0,2018,2018m6
1553643,1,0,0,0,2019,2019m6
1553643,1,0,0,0,2019,2019m12
1553643,0,0,0,0,2020,2020m12
1553643,0,0,0,0,2021,2021m12
1553643,0,0,0,0,2022,2022m12
1553643,0,0,0,0,2023,2023m12
1553734,0,,,,2012,2012m9
1553734,0,,,,2013,2013m12
1553734,0,,,,2014,2014m12
1553734,0,,,,2015,2015m12
1553734,0,,,,2016,2016m12
1553758,0,0,0,0,2012,2012m12
1553758,0,0,0,0,2013,2013m12
1553758,0,0,0,0,2014,2014m12
1553758,0,0,0,0,2015,2015m12
1553788,0,,,,2012,2012m12
1553788,0,,,,2013,2013m12
1553788,0,,,,2014,2014m12
1553788,0,,,,2015,2015m12
1553788,0,,,,2016,2016m12
1553788,0,,,,2017,2017m12
1553788,0,,,,2018,2018m12
1553788,0,0,0,1,2019,2019m12
1553788,0,0,0,1,2020,2020m12
